hwidmatch,manufacturer,md5,model,url,chrome_version
MAGNETO-BWYB,Acer,594f6db6b78691d2685424fcb9c26f7a,"Acer Chromebook 314 (CB314-3H , CB314-3HT, C934, C934T)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGMA-QZPR,Acer,594f6db6b78691d2685424fcb9c26f7a,"Acer Chromebook 315 (CB315-4H , CB315-4HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGPIE-TQAU,Acer,594f6db6b78691d2685424fcb9c26f7a,Acer Chromebook 317,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGLITH-STMU,Acer,594f6db6b78691d2685424fcb9c26f7a,"Acer Chromebook 511 (C734 , C734T, C733-R, C733T-R)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGLET-CFGF,Acer,594f6db6b78691d2685424fcb9c26f7a,Acer Chromebook 512 (C852),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGISTER-RNPH,Acer,594f6db6b78691d2685424fcb9c26f7a,"Acer Chromebook Spin 314 (CP314-1H, CP314-1HN)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGOLOR-DUKI,Acer,594f6db6b78691d2685424fcb9c26f7a,Acer Chromebook Spin 511 (R753T) & Acer Chromebook spin 511 (R753TN) & Acer Chromebook Spin 511(R752T-R),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MAGLIA-VYRC,Acer,594f6db6b78691d2685424fcb9c26f7a,Acer Chromebook Spin 512 (R853TA) & Acer Chromebook spin 512 (R853TNA),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
PIRETTE-LLJI,Axioo,594f6db6b78691d2685424fcb9c26f7a,Axioo Chromebook P11/Axioo Chromebook P432,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
PIRIKA-NPXS,Axioo,594f6db6b78691d2685424fcb9c26f7a,Axioo Chromebook P14,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
PIRIKA-BMAD,CTL,594f6db6b78691d2685424fcb9c26f7a,CTL Chromebook Enterprise/PX14E/PX14EX/PX14EXT,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
KRACKO-WPBT,CTL,594f6db6b78691d2685424fcb9c26f7a,CTL Chromebook NL72,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
KRACKO360-BLXA,CTL,594f6db6b78691d2685424fcb9c26f7a,CTL Chromebook NL72T,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
PIRETTE-RVKU,CTL,594f6db6b78691d2685424fcb9c26f7a,CTL Chromebook PX11E,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
GALTIC360-RAKQ,Asus,594f6db6b78691d2685424fcb9c26f7a,CX1400FKA,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
GALITH360-DSCL,Asus,594f6db6b78691d2685424fcb9c26f7a,CX1500FKA,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
MADOO,HP,594f6db6b78691d2685424fcb9c26f7a,Chromebook x360 14b-cb0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
CRET-BKLL,Dell,594f6db6b78691d2685424fcb9c26f7a,Dell Chromebook 3110,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
CRET360-HXIQ,Dell,594f6db6b78691d2685424fcb9c26f7a,Dell Chromebook 3110 2-in-1,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
KRACKO-WYQT,GSA,594f6db6b78691d2685424fcb9c26f7a,Edxis Chromebook 11 (S30-C) / Edxis Chromebook 11 (S30-CT),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
BUGZZY,Samsung,594f6db6b78691d2685424fcb9c26f7a,Galaxy Chromebook 2 360,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
SASUKE,Samsung,594f6db6b78691d2685424fcb9c26f7a,Galaxy Chromebook Go,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
SASUKETTE-QACT,Samsung,594f6db6b78691d2685424fcb9c26f7a,Galaxy Chromebook Go 11,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_dedede_recovery_stable-channel_mp-v31.bin.zip,114.0.5735.339
